run_id,seed,scenario,policy,profit,revenue,boarded_load_factor,accepted_booking_load_factor,booking_rate,avg_fare,denied_boardings,no_show_count,ticket_revenue,ancillary_revenue,total_cost
84,1002113,baseline,rule_based,17132.0,33015.0,0.7833333333333333,0.8611111111111112,0.8378378378378378,183.0,0,14,28365.0,4650.0,15883.0
85,1002114,baseline,rule_based,17822.0,33642.0,0.7777777777777778,0.8777777777777778,0.8540540540540541,182.9240506329114,0,18,28902.0,4740.0,15820.0
86,1002115,baseline,rule_based,18911.0,35046.0,0.8055555555555556,0.9111111111111111,0.8864864864864865,183.6951219512195,0,19,30126.0,4920.0,16135.0
87,1002116,baseline,rule_based,14753.0,30069.0,0.7333333333333333,0.7833333333333333,0.7621621621621621,183.25531914893617,0,9,25839.0,4230.0,15316.0
88,1002117,baseline,rule_based,14570.0,29760.0,0.7222222222222222,0.7777777777777778,0.7567567567567568,182.57142857142858,0,10,25560.0,4200.0,15190.0
89,1002118,baseline,rule_based,19031.0,35733.0,0.8555555555555555,0.9277777777777778,0.9027027027027027,183.97005988023952,0,13,30723.0,5010.0,16702.0
90,1002119,baseline,rule_based,16514.0,32397.0,0.7833333333333333,0.85,0.827027027027027,181.7450980392157,0,12,27807.0,4590.0,15883.0
91,1002120,baseline,rule_based,19826.0,36339.0,0.8388888888888889,0.95,0.9243243243243243,182.50877192982455,0,20,31209.0,5130.0,16513.0
92,1002121,baseline,rule_based,19874.0,36828.0,0.8777777777777778,0.9555555555555556,0.9297297297297298,184.11627906976744,0,14,31668.0,5160.0,16954.0
93,1002122,baseline,rule_based,19877.0,36390.0,0.8388888888888889,0.9444444444444444,0.918918918918919,184.05882352941177,0,19,31290.0,5100.0,16513.0
94,1002123,baseline,rule_based,20129.0,36390.0,0.8166666666666667,0.9444444444444444,0.918918918918919,184.05882352941177,0,23,31290.0,5100.0,16261.0
95,1002124,baseline,rule_based,16809.0,32377.0,0.7555555555555555,0.85,0.827027027027027,181.6143790849673,0,17,27787.0,4590.0,15568.0
96,1002125,baseline,rule_based,16322.0,31701.0,0.7388888888888889,0.8277777777777777,0.8054054054054054,182.75838926174498,0,16,27231.0,4470.0,15379.0
97,1002126,baseline,rule_based,14753.0,29691.0,0.7,0.7722222222222223,0.7513513513513513,183.6043165467626,0,13,25521.0,4170.0,14938.0
98,1002127,baseline,rule_based,17231.0,33114.0,0.7833333333333333,0.8666666666666667,0.8432432432432433,182.26923076923077,0,15,28434.0,4680.0,15883.0
99,1002128,baseline,rule_based,18920.0,35244.0,0.8222222222222222,0.9222222222222223,0.8972972972972973,182.3132530120482,0,18,30264.0,4980.0,16324.0
0,2002032,baseline,dynamic,18672.0,34366.0,0.7666666666666667,0.8666666666666667,0.8432432432432433,190.2948717948718,0,18,29686.0,4680.0,15694.0
1,2002033,baseline,dynamic,17228.0,33993.0,0.8611111111111112,0.9166666666666666,0.8918918918918919,176.01818181818183,0,10,29043.0,4950.0,16765.0
2,2002034,baseline,dynamic,19962.0,36979.0,0.8833333333333333,0.9888888888888889,0.9621621621621622,177.74719101123594,0,19,31639.0,5340.0,17017.0
3,2002035,baseline,dynamic,16243.0,32441.0,0.8111111111111111,0.8944444444444445,0.8702702702702703,171.49689440993788,0,15,27611.0,4830.0,16198.0
4,2002036,baseline,dynamic,17897.0,33780.0,0.7833333333333333,0.8777777777777778,0.8540540540540541,183.79746835443038,0,17,29040.0,4740.0,15883.0
5,2002037,baseline,dynamic,13870.0,29375.0,0.75,0.8055555555555556,0.7837837837837838,172.58620689655172,0,10,25025.0,4350.0,15505.0
6,2002038,baseline,dynamic,16199.0,31893.0,0.7666666666666667,0.8722222222222222,0.8486486486486486,173.14012738853503,0,19,27183.0,4710.0,15694.0
7,2002039,baseline,dynamic,17583.0,33340.0,0.7722222222222223,0.8388888888888889,0.8162162162162162,190.79470198675497,0,12,28810.0,4530.0,15757.0
8,2002040,baseline,dynamic,16924.0,32996.0,0.8,0.8833333333333333,0.8594594594594595,177.52201257861634,0,15,28226.0,4770.0,16072.0
9,2002041,baseline,dynamic,15367.0,30809.0,0.7444444444444445,0.7833333333333333,0.7621621621621621,188.5035460992908,0,7,26579.0,4230.0,15442.0
10,2002042,baseline,dynamic,17611.0,33557.0,0.7888888888888889,0.9111111111111111,0.8864864864864865,174.6158536585366,0,22,28637.0,4920.0,15946.0
11,2002043,baseline,dynamic,17552.0,33309.0,0.7722222222222223,0.8388888888888889,0.8162162162162162,190.58940397350995,0,12,28779.0,4530.0,15757.0
12,2002044,baseline,dynamic,14481.0,29923.0,0.7444444444444445,0.8277777777777777,0.8054054054054054,170.8255033557047,0,15,25453.0,4470.0,15442.0
13,2002045,baseline,dynamic,17386.0,33899.0,0.8388888888888889,0.9111111111111111,0.8864864864864865,176.7012195121951,0,13,28979.0,4920.0,16513.0
14,2002046,baseline,dynamic,17166.0,32797.0,0.7611111111111111,0.8666666666666667,0.8432432432432433,180.23717948717947,0,19,28117.0,4680.0,15631.0
15,2002047,baseline,dynamic,19113.0,34933.0,0.7777777777777778,0.8722222222222222,0.8486486486486486,192.5031847133758,0,17,30223.0,4710.0,15820.0
16,2002048,baseline,dynamic,13221.0,28222.0,0.7055555555555556,0.8,0.7783783783783784,165.98611111111111,0,17,23902.0,4320.0,15001.0
17,2002049,baseline,dynamic,16226.0,31416.0,0.7222222222222222,0.8,0.7783783783783784,188.16666666666666,0,14,27096.0,4320.0,15190.0
18,2002050,baseline,dynamic,18709.0,34466.0,0.7722222222222223,0.8666666666666667,0.8432432432432433,190.93589743589743,0,17,29786.0,4680.0,15757.0
19,2002051,baseline,dynamic,17272.0,33470.0,0.8111111111111111,0.9055555555555556,0.8810810810810811,175.33742331288343,0,17,28580.0,4890.0,16198.0
20,2002052,baseline,dynamic,16394.0,32025.0,0.7611111111111111,0.8777777777777778,0.8540540540540541,172.68987341772151,0,21,27285.0,4740.0,15631.0
21,2002053,baseline,dynamic,18142.0,34529.0,0.8277777777777777,0.8944444444444445,0.8702702702702703,184.46583850931677,0,12,29699.0,4830.0,16387.0
22,2002054,baseline,dynamic,20327.0,36966.0,0.85,0.9222222222222223,0.8972972972972973,192.6867469879518,0,13,31986.0,4980.0,16639.0
23,2002055,baseline,dynamic,16518.0,32275.0,0.7722222222222223,0.8944444444444445,0.8702702702702703,170.46583850931677,0,22,27445.0,4830.0,15757.0
24,2002056,baseline,dynamic,16493.0,31935.0,0.7444444444444445,0.8111111111111111,0.7891891891891892,188.73287671232876,0,12,27555.0,4380.0,15442.0
25,2002057,baseline,dynamic,18329.0,34968.0,0.85,0.9388888888888889,0.9135135135135135,176.9112426035503,0,16,29898.0,5070.0,16639.0
26,2002058,baseline,dynamic,15974.0,31164.0,0.7222222222222222,0.8,0.7783783783783784,186.41666666666666,0,14,26844.0,4320.0,15190.0
27,2002059,baseline,dynamic,14651.0,29526.0,0.6944444444444444,0.75,0.7297297297297297,188.7111111111111,0,10,25476.0,4050.0,14875.0
28,2002060,baseline,dynamic,16846.0,33737.0,0.8722222222222222,0.9166666666666666,0.8918918918918919,174.46666666666667,0,8,28787.0,4950.0,16891.0
29,2002061,baseline,dynamic,16905.0,33292.0,0.8277777777777777,0.8722222222222222,0.8486486486486486,182.05095541401275,0,8,28582.0,4710.0,16387.0
30,2002062,baseline,dynamic,15358.0,30674.0,0.7333333333333333,0.8222222222222222,0.8,177.25675675675674,0,16,26234.0,4440.0,15316.0
31,2002063,baseline,dynamic,10568.0,24057.0,0.5722222222222222,0.6666666666666666,0.6486486486486487,170.475,0,17,20457.0,3600.0,13489.0
32,2002064,baseline,dynamic,21496.0,38450.0,0.8777777777777778,0.9777777777777777,0.9513513513513514,188.4659090909091,0,18,33170.0,5280.0,16954.0
33,2002065,baseline,dynamic,17308.0,32183.0,0.6944444444444444,0.8111111111111111,0.7891891891891892,190.43150684931507,0,21,27803.0,4380.0,14875.0
34,2002066,baseline,dynamic,15192.0,30760.0,0.7555555555555555,0.85,0.827027027027027,171.04575163398692,0,17,26170.0,4590.0,15568.0
35,2002067,baseline,dynamic,18205.0,34214.0,0.7944444444444444,0.8555555555555555,0.8324324324324325,192.16883116883116,0,11,29594.0,4620.0,16009.0
36,2002068,baseline,dynamic,16952.0,33402.0,0.8333333333333334,0.8888888888888888,0.8648648648648649,178.7625,0,10,28602.0,4800.0,16450.0
37,2002069,baseline,dynamic,12830.0,27894.0,0.7111111111111111,0.7555555555555555,0.7351351351351352,175.10294117647058,0,8,23814.0,4080.0,15064.0
38,2002070,baseline,dynamic,14062.0,28370.0,0.6444444444444445,0.7222222222222222,0.7027027027027027,188.23076923076923,0,14,24470.0,3900.0,14308.0
39,2002071,baseline,dynamic,17397.0,33406.0,0.7944444444444444,0.9,0.8756756756756757,176.20987654320987,0,19,28546.0,4860.0,16009.0
40,2002072,baseline,dynamic,17639.0,33837.0,0.8111111111111111,0.8777777777777778,0.8540540540540541,184.15822784810126,0,12,29097.0,4740.0,16198.0
41,2002073,baseline,dynamic,20597.0,37740.0,0.8944444444444445,0.9833333333333333,0.9567567567567568,183.22033898305085,0,16,32430.0,5310.0,17143.0
42,2002074,baseline,dynamic,17768.0,33840.0,0.8,0.85,0.827027027027027,191.1764705882353,0,9,29250.0,4590.0,16072.0
43,2002075,baseline,dynamic,17255.0,32697.0,0.7444444444444445,0.8277777777777777,0.8054054054054054,189.44295302013424,0,15,28227.0,4470.0,15442.0
44,2002076,baseline,dynamic,19310.0,36138.0,0.8666666666666667,0.9611111111111111,0.9351351351351351,178.89017341040463,0,17,30948.0,5190.0,16828.0
45,2002077,baseline,dynamic,16658.0,32352.0,0.7666666666666667,0.8777777777777778,0.8540540540540541,174.7594936708861,0,20,27612.0,4740.0,15694.0
46,2002078,baseline,dynamic,15289.0,31424.0,0.8055555555555556,0.8611111111111112,0.8378378378378378,172.73548387096776,0,10,26774.0,4650.0,16135.0
47,2002079,baseline,dynamic,20361.0,36559.0,0.8111111111111111,0.9111111111111111,0.8864864864864865,192.92073170731706,0,18,31639.0,4920.0,16198.0
48,2002080,baseline,dynamic,17711.0,32964.0,0.7277777777777777,0.8277777777777777,0.8054054054054054,191.23489932885906,0,18,28494.0,4470.0,15253.0
49,2002081,baseline,dynamic,15067.0,29627.0,0.6666666666666666,0.7888888888888889,0.7675675675675676,178.64084507042253,0,22,25367.0,4260.0,14560.0
50,2002082,baseline,dynamic,14879.0,30258.0,0.7388888888888889,0.8277777777777777,0.8054054054054054,173.0738255033557,0,16,25788.0,4470.0,15379.0
51,2002083,baseline,dynamic,17336.0,32652.0,0.7333333333333333,0.8222222222222222,0.8,190.6216216216216,0,16,28212.0,4440.0,15316.0
52,2002084,baseline,dynamic,17427.0,33625.0,0.8111111111111111,0.9055555555555556,0.8810810810810811,176.2883435582822,0,17,28735.0,4890.0,16198.0
53,2002085,baseline,dynamic,13365.0,28429.0,0.7111111111111111,0.7833333333333333,0.7621621621621621,171.6241134751773,0,13,24199.0,4230.0,15064.0
54,2002086,baseline,dynamic,15481.0,31112.0,0.7611111111111111,0.8222222222222222,0.8,180.21621621621622,0,11,26672.0,4440.0,15631.0
55,2002087,baseline,dynamic,19526.0,36543.0,0.8833333333333333,0.9833333333333333,0.9567567567567568,176.45762711864407,0,18,31233.0,5310.0,17017.0
56,2002088,baseline,dynamic,16370.0,32379.0,0.7944444444444444,0.8944444444444445,0.8702702702702703,171.11180124223603,0,18,27549.0,4830.0,16009.0
57,2002089,baseline,dynamic,16803.0,32371.0,0.7555555555555555,0.8166666666666667,0.7945945945945946,190.2108843537415,0,11,27961.0,4410.0,15568.0
58,2002090,baseline,dynamic,13411.0,28790.0,0.7388888888888889,0.8,0.7783783783783784,169.93055555555554,0,11,24470.0,4320.0,15379.0
59,2002091,baseline,dynamic,17640.0,34090.0,0.8333333333333334,0.9333333333333333,0.9081081081081082,172.91666666666666,0,18,29050.0,5040.0,16450.0
60,2002092,baseline,dynamic,19857.0,37126.0,0.9055555555555556,0.9888888888888889,0.9621621621621622,178.57303370786516,0,15,31786.0,5340.0,17269.0
61,2002093,baseline,dynamic,13465.0,27962.0,0.6611111111111111,0.7111111111111111,0.6918918918918919,188.453125,0,9,24122.0,3840.0,14497.0
62,2002094,baseline,dynamic,20170.0,36683.0,0.8388888888888889,0.9111111111111111,0.8864864864864865,193.6768292682927,0,13,31763.0,4920.0,16513.0
63,2002095,baseline,dynamic,16212.0,32158.0,0.7888888888888889,0.8777777777777778,0.8540540540540541,173.53164556962025,0,16,27418.0,4740.0,15946.0
64,2002096,baseline,dynamic,13740.0,28867.0,0.7166666666666667,0.7944444444444444,0.772972972972973,171.86713286713288,0,14,24577.0,4290.0,15127.0
65,2002097,baseline,dynamic,16807.0,31871.0,0.7111111111111111,0.8055555555555556,0.7837837837837838,189.8,0,17,27521.0,4350.0,15064.0
66,2002098,baseline,dynamic,16189.0,31127.0,0.7,0.7944444444444444,0.772972972972973,187.67132867132867,0,17,26837.0,4290.0,14938.0
67,2002099,baseline,dynamic,17288.0,32982.0,0.7666666666666667,0.8666666666666667,0.8432432432432433,181.42307692307693,0,18,28302.0,4680.0,15694.0
68,2002100,baseline,dynamic,17962.0,33278.0,0.7333333333333333,0.8388888888888889,0.8162162162162162,190.3841059602649,0,19,28748.0,4530.0,15316.0
69,2002101,baseline,dynamic,20336.0,36471.0,0.8055555555555556,0.9111111111111111,0.8864864864864865,192.3841463414634,0,19,31551.0,4920.0,16135.0
70,2002102,baseline,dynamic,14568.0,30010.0,0.7444444444444445,0.8222222222222222,0.8,172.77027027027026,0,14,25570.0,4440.0,15442.0
71,2002103,baseline,dynamic,14287.0,29792.0,0.75,0.8333333333333334,0.8108108108108109,168.61333333333334,0,15,25292.0,4500.0,15505.0
72,2002104,baseline,dynamic,17491.0,33059.0,0.7555555555555555,0.8833333333333333,0.8594594594594595,177.9182389937107,0,23,28289.0,4770.0,15568.0
73,2002105,baseline,dynamic,16811.0,33009.0,0.8111111111111111,0.8944444444444445,0.8702702702702703,175.0248447204969,0,15,28179.0,4830.0,16198.0
74,2002106,baseline,dynamic,15836.0,31467.0,0.7611111111111111,0.8,0.7783783783783784,188.52083333333334,0,7,27147.0,4320.0,15631.0
75,2002107,baseline,dynamic,17498.0,32121.0,0.6722222222222223,0.8111111111111111,0.7891891891891892,190.0068493150685,0,25,27741.0,4380.0,14623.0
76,2002108,baseline,dynamic,17639.0,33648.0,0.7944444444444444,0.9222222222222223,0.8972972972972973,172.6987951807229,0,23,28668.0,4980.0,16009.0
77,2002109,baseline,dynamic,14404.0,28838.0,0.6555555555555556,0.7333333333333333,0.7135135135135136,188.46969696969697,0,14,24878.0,3960.0,14434.0
78,2002110,baseline,dynamic,15345.0,31291.0,0.7888888888888889,0.8611111111111112,0.8378378378378378,171.8774193548387,0,13,26641.0,4650.0,15946.0
79,2002111,baseline,dynamic,17183.0,32121.0,0.7,0.8111111111111111,0.7891891891891892,190.0068493150685,0,20,27741.0,4380.0,14938.0
80,2002112,baseline,dynamic,19328.0,35526.0,0.8111111111111111,0.9111111111111111,0.8864864864864865,186.6219512195122,0,18,30606.0,4920.0,16198.0
81,2002113,baseline,dynamic,16649.0,31902.0,0.7277777777777777,0.8055555555555556,0.7837837837837838,190.01379310344828,0,14,27552.0,4350.0,15253.0
82,2002114,baseline,dynamic,18864.0,34747.0,0.7833333333333333,0.8722222222222222,0.8486486486486486,191.3184713375796,0,16,30037.0,4710.0,15883.0
83,2002115,baseline,dynamic,15405.0,30406.0,0.7055555555555556,0.8277777777777777,0.8054054054054054,174.06711409395973,0,22,25936.0,4470.0,15001.0
84,2002116,baseline,dynamic,14511.0,30079.0,0.7555555555555555,0.8277777777777777,0.8054054054054054,171.8724832214765,0,13,25609.0,4470.0,15568.0
85,2002117,baseline,dynamic,14418.0,30049.0,0.7611111111111111,0.8333333333333334,0.8108108108108109,170.32666666666665,0,13,25549.0,4500.0,15631.0
86,2002118,baseline,dynamic,18381.0,34516.0,0.8055555555555556,0.8944444444444445,0.8702702702702703,184.38509316770185,0,16,29686.0,4830.0,16135.0
87,2002119,baseline,dynamic,16785.0,33046.0,0.8166666666666667,0.8833333333333333,0.8594594594594595,177.83647798742138,0,12,28276.0,4770.0,16261.0
88,2002120,baseline,dynamic,18851.0,34608.0,0.7722222222222223,0.8666666666666667,0.8432432432432433,191.84615384615384,0,17,29928.0,4680.0,15757.0
89,2002121,baseline,dynamic,19011.0,35587.0,0.8444444444444444,0.9111111111111111,0.8864864864864865,186.9939024390244,0,12,30667.0,4920.0,16576.0
90,2002122,baseline,dynamic,18810.0,34315.0,0.75,0.8888888888888888,0.8648648648648649,184.46875,0,25,29515.0,4800.0,15505.0
91,2002123,baseline,dynamic,14059.0,28619.0,0.6666666666666666,0.7277777777777777,0.7081081081081081,188.46564885496184,0,11,24689.0,3930.0,14560.0
92,2002124,baseline,dynamic,16414.0,32171.0,0.7722222222222223,0.8722222222222222,0.8486486486486486,174.9108280254777,0,18,27461.0,4710.0,15757.0
93,2002125,baseline,dynamic,13924.0,29303.0,0.7388888888888889,0.8,0.7783783783783784,173.49305555555554,0,11,24983.0,4320.0,15379.0
94,2002126,baseline,dynamic,20234.0,36747.0,0.8388888888888889,0.9166666666666666,0.8918918918918919,192.70909090909092,0,14,31797.0,4950.0,16513.0
95,2002127,baseline,dynamic,14592.0,29845.0,0.7277777777777777,0.8055555555555556,0.7837837837837838,175.82758620689654,0,14,25495.0,4350.0,15253.0
96,2002128,baseline,dynamic,16776.0,31714.0,0.7,0.8,0.7783783783783784,190.23611111111111,0,18,27394.0,4320.0,14938.0
97,2002129,baseline,dynamic,12870.0,27871.0,0.7055555555555556,0.7722222222222223,0.7513513513513513,170.5107913669065,0,12,23701.0,4170.0,15001.0
98,2002130,baseline,dynamic,17490.0,32995.0,0.75,0.8277777777777777,0.8054054054054054,191.44295302013424,0,14,28525.0,4470.0,15505.0
99,2002131,baseline,dynamic,17927.0,33810.0,0.7833333333333333,0.85,0.827027027027027,190.98039215686273,0,12,29220.0,4590.0,15883.0
0,2026,weak_demand,static,9773.0,21750.0,0.4388888888888889,0.48333333333333334,0.4702702702702703,220.0,0,8,19140.0,2610.0,11977.0
1,2027,weak_demand,static,9214.0,20750.0,0.4,0.46111111111111114,0.4486486486486487,220.0,0,11,18260.0,2490.0,11536.0
2,2028,weak_demand,static,7531.0,18500.0,0.35,0.4111111111111111,0.4,220.0,0,11,16280.0,2220.0,10969.0
3,2029,weak_demand,static,9590.0,21000.0,0.3888888888888889,0.4666666666666667,0.4540540540540541,220.0,0,14,18480.0,2520.0,11410.0
4,2030,weak_demand,static,6344.0,17250.0,0.34444444444444444,0.38333333333333336,0.372972972972973,220.0,0,7,15180.0,2070.0,10906.0
5,2031,weak_demand,static,9525.0,21250.0,0.4166666666666667,0.4722222222222222,0.4594594594594595,220.0,0,10,18700.0,2550.0,11725.0
6,2032,weak_demand,static,9025.0,20750.0,0.4166666666666667,0.46111111111111114,0.4486486486486487,220.0,0,8,18260.0,2490.0,11725.0
7,2033,weak_demand,static,9834.0,22000.0,0.45555555555555555,0.4888888888888889,0.4756756756756757,220.0,0,6,19360.0,2640.0,12166.0
8,2034,weak_demand,static,7964.0,19500.0,0.4,0.43333333333333335,0.42162162162162165,220.0,0,6,17160.0,2340.0,11536.0
9,2035,weak_demand,static,9399.0,21250.0,0.42777777777777776,0.4722222222222222,0.4594594594594595,220.0,0,8,18700.0,2550.0,11851.0
10,2036,weak_demand,static,7905.0,19000.0,0.3611111111111111,0.4222222222222222,0.41081081081081083,220.0,0,11,16720.0,2280.0,11095.0
11,2037,weak_demand,static,7775.0,19500.0,0.4166666666666667,0.43333333333333335,0.42162162162162165,220.0,0,3,17160.0,2340.0,11725.0
12,2038,weak_demand,static,9275.0,21000.0,0.4166666666666667,0.4666666666666667,0.4540540540540541,220.0,0,9,18480.0,2520.0,11725.0
13,2039,weak_demand,static,9401.0,21000.0,0.40555555555555556,0.4666666666666667,0.4540540540540541,220.0,0,11,18480.0,2520.0,11599.0
14,2040,weak_demand,static,11832.0,24250.0,0.4777777777777778,0.5388888888888889,0.5243243243243243,220.0,0,11,21340.0,2910.0,12418.0
15,2041,weak_demand,static,9464.0,21000.0,0.4,0.4666666666666667,0.4540540540540541,220.0,0,12,18480.0,2520.0,11536.0
16,2042,weak_demand,static,7840.0,19250.0,0.3888888888888889,0.42777777777777776,0.41621621621621624,220.0,0,7,16940.0,2310.0,11410.0
17,2043,weak_demand,static,8588.0,20250.0,0.4111111111111111,0.45,0.43783783783783786,220.0,0,7,17820.0,2430.0,11662.0
18,2044,weak_demand,static,10271.0,22500.0,0.46111111111111114,0.5,0.4864864864864865,220.0,0,7,19800.0,2700.0,12229.0
19,2045,weak_demand,static,10895.0,23250.0,0.4722222222222222,0.5166666666666667,0.5027027027027027,220.0,0,8,20460.0,2790.0,12355.0
20,2046,weak_demand,static,9090.0,20500.0,0.3888888888888889,0.45555555555555555,0.44324324324324327,220.0,0,12,18040.0,2460.0,11410.0
21,2047,weak_demand,static,7718.0,18750.0,0.35555555555555557,0.4166666666666667,0.40540540540540543,220.0,0,11,16500.0,2250.0,11032.0
22,2048,weak_demand,static,11580.0,24250.0,0.5,0.5388888888888889,0.5243243243243243,220.0,0,7,21340.0,2910.0,12670.0
23,2049,weak_demand,static,7155.0,18250.0,0.3611111111111111,0.40555555555555556,0.3945945945945946,220.0,0,8,16060.0,2190.0,11095.0
24,2050,weak_demand,static,8651.0,20250.0,0.40555555555555556,0.45,0.43783783783783786,220.0,0,8,17820.0,2430.0,11599.0
25,2051,weak_demand,static,7155.0,18250.0,0.3611111111111111,0.40555555555555556,0.3945945945945946,220.0,0,8,16060.0,2190.0,11095.0
